Time,Channel A,Channel B,Channel C
(us),(V),(V),(V)

-0.20800005,0.00000000,0.00000000,0.00000000
-0.20400005,0.00000000,0.00000000,0.00000000
-0.20000005,0.00000000,0.00000000,0.00000000
-0.19600005,0.00000000,0.00000000,0.00000000
-0.19200005,0.00000000,0.00000000,0.00000000
-0.18800005,0.00000000,0.00000000,0.00000000
-0.18400005,-0.01611713,0.00000000,0.00000000
-0.18000005,0.00000000,0.01605561,0.00000000
-0.17600005,0.00000000,0.00000000,0.00000000
-0.17200005,0.00000000,0.00000000,0.00000000
-0.16800005,0.00000000,0.00000000,0.00000000
-0.16400005,0.00000000,0.00000000,0.00000000
-0.16000005,0.00000000,0.00000000,0.00000000
-0.15600005,0.00000000,0.00000000,0.00000000
-0.15200005,-0.01611713,0.00000000,-0.01605561
-0.14800005,0.00000000,0.00000000,0.00000000
-0.14400005,0.00000000,0.00000000,0.00000000
-0.14000005,0.00000000,0.00000000,0.00000000
-0.13600005,-0.01611713,0.00000000,0.00000000
-0.13200005,0.00000000,0.00000000,0.00000000
-0.12800005,0.00000000,0.00000000,0.00000000
-0.12400005,0.00000000,0.00000000,0.00000000
-0.12000005,0.00000000,0.00000000,0.00000000
-0.11600005,0.00000000,0.00000000,0.00000000
-0.11200005,0.00000000,0.00000000,0.00000000
-0.10800005,0.00000000,0.00000000,0.00000000
-0.10400005,0.00000000,0.00000000,0.00000000
-0.10000005,-0.01611713,0.00000000,0.00000000
-0.09600005,0.00000000,0.00000000,0.00000000
-0.09200005,0.00000000,0.00000000,0.00000000
-0.08800005,-0.01611713,0.00000000,0.01605561
-0.08400005,0.00000000,0.00000000,0.00000000
-0.08000005,0.00000000,0.00000000,0.00000000
-0.07600005,-0.01611713,0.00000000,0.00000000
-0.07200005,-0.01611713,0.00000000,0.00000000
-0.06800005,0.00000000,0.00000000,0.00000000
-0.06400005,0.00000000,0.00000000,0.00000000
-0.06000005,0.00000000,0.00000000,0.00000000
-0.05600005,0.00000000,0.00000000,0.00000000
-0.05200005,0.00000000,0.00000000,0.00000000
-0.04800005,0.00000000,0.00000000,0.00000000
-0.04400005,0.00000000,0.00000000,0.00000000
-0.04000005,0.00000000,0.00000000,0.00000000
-0.03600005,0.00000000,0.00000000,0.00000000
-0.03200005,0.00000000,0.00000000,0.01605561
-0.02800005,0.00000000,0.00000000,0.00000000
-0.02400005,0.00000000,0.00000000,0.00000000
-0.02000005,0.00000000,0.01605561,0.00000000
-0.01600005,0.00000000,0.00000000,0.00000000
-0.01200005,0.00000000,0.00000000,0.00000000
-0.00800005,0.00000000,0.00000000,0.00000000
-0.00400005,0.00000000,0.00000000,0.00000000
-0.00000006,0.00000000,0.00000000,0.00000000
0.00399994,0.00000000,0.00000000,0.00000000
0.00799994,0.00000000,0.00000000,0.00000000
0.01199994,-0.01611713,0.00000000,0.00000000
0.01599994,0.00000000,0.00000000,0.00000000
0.01999994,0.00000000,0.00000000,0.00000000
0.02399994,0.00000000,0.00000000,0.00000000
0.02799994,0.00000000,0.00000000,0.00000000
0.03199994,0.00000000,0.00000000,0.00000000
0.03599994,0.00000000,0.00000000,0.00000000
0.03999994,0.00000000,0.00000000,0.00000000
0.04399994,-0.01611713,0.00000000,0.00000000
0.04799994,0.00000000,0.00000000,0.00000000
0.05199994,0.00000000,0.00000000,0.00000000
0.05599994,0.00000000,0.00000000,0.00000000
0.05999994,0.00000000,0.00000000,0.00000000
0.06399994,-0.01611713,0.00000000,0.00000000
0.06799994,0.00000000,0.00000000,0.00000000
0.07199994,0.00000000,0.00000000,0.00000000
0.07599994,-0.01611713,0.00000000,0.00000000
0.07999994,0.00000000,0.01605561,0.00000000
0.08399994,0.00000000,0.00000000,0.00000000
0.08799994,0.00000000,0.00000000,0.00000000
0.09199994,0.00000000,0.00000000,0.00000000
0.09599994,-0.01611713,0.00000000,0.00000000
0.09999994,0.00000000,0.01605561,0.00000000
0.10399994,0.00000000,0.00000000,0.00000000
0.10799994,-0.01611713,0.00000000,0.00000000
0.11199994,0.00000000,0.00000000,0.00000000
0.11599994,0.00000000,0.00000000,-0.01605561
0.11999994,0.00000000,0.00000000,0.00000000
0.12399994,0.00000000,0.00000000,0.00000000
0.12799994,-0.21026082,0.00000000,0.00000000
0.13199994,-0.40440452,0.01605561,0.00000000
0.13599994,-0.46911910,0.00000000,0.00000000
0.13999994,-0.46911910,0.00000000,0.00000000
0.14399994,-0.46911910,0.00000000,0.00000000
0.14799994,-0.46911910,0.00000000,0.00000000
0.15199994,-0.48529774,0.00000000,0.00000000
0.15599994,-0.48529774,0.00000000,0.00000000
0.15999994,-0.50147635,0.00000000,0.00000000
0.16399994,-0.50147635,0.00000000,0.00000000
0.16799994,-0.50147635,0.00000000,0.00000000
0.17199994,-0.50147635,0.00000000,0.00000000
0.17599994,-0.50147635,0.00000000,0.00000000
0.17999994,-0.50147635,0.00000000,0.00000000
0.18399994,-0.51765501,0.00000000,0.00000000
0.18799994,-0.51765501,0.00000000,0.00000000
0.19199994,-0.51765501,0.00000000,0.00000000
0.19599994,-0.51765501,0.00000000,0.00000000
0.19999994,-0.51765501,0.00000000,-0.04822835
0.20399994,-0.51765501,0.00000000,-0.41830710
0.20799994,-0.25879675,0.00000000,-0.57917076
0.21199994,-0.14554626,0.00000000,-0.59528792
0.21599994,-0.09701034,0.00000000,-0.62746060
0.21999994,-0.08083169,0.00000000,-0.62746060
0.22399994,-0.06465305,0.00000000,-0.65963334
0.22799994,-0.06465305,0.01605561,-0.65963334
0.23199994,-0.06465305,0.00000000,-0.67575049
0.23599994,-0.04847441,0.00000000,-0.67575049
0.23999994,-0.04847441,0.01605561,-0.67575049
0.24399994,-0.04847441,0.00000000,-0.67575049
0.24799994,-0.04847441,0.00000000,-0.67575049
0.25199994,-0.03229577,0.00000000,-0.67575049
0.25599994,-0.04847441,0.00000000,-0.67575049
0.25999994,-0.03229577,0.00000000,-0.33784449
0.26399994,-0.04847441,0.00000000,-0.16086368
0.26799994,-0.03229577,0.00000000,-0.09651821
0.27199994,-0.03229577,0.00000000,-0.06434547
0.27599994,-0.03229577,0.01605561,-0.04822835
0.27999994,-0.03229577,0.00000000,-0.06434547
0.28399994,-0.03229577,0.00000000,-0.04822835
0.28799994,-0.03229577,0.00000000,-0.03217274
0.29199994,-0.01611713,0.01605561,-0.03217274
0.29599994,-0.03229577,0.00000000,-0.03217274
0.29999994,-0.03229577,0.00000000,-0.03217274
0.30399994,-0.03229577,0.00000000,-0.03217274
0.30799994,-0.01611713,0.00000000,-0.03217274
0.31199994,-0.01611713,0.01605561,-0.03217274
0.31599994,-0.03229577,0.00000000,-0.03217274
0.31999994,-0.03229577,0.00000000,-0.01605561
0.32399994,-0.03229577,0.00000000,-0.01605561
0.32799994,-0.03229577,0.01605561,-0.01605561
0.33199994,-0.01611713,0.00000000,-0.01605561
0.33599994,-0.03229577,0.00000000,-0.01605561
0.33999994,-0.03229577,0.00000000,-0.01605561
0.34399994,-0.01611713,0.00000000,-0.01605561
0.34799994,-0.03229577,0.00000000,-0.01605561
0.35199993,-0.01611713,0.00000000,-0.01605561
0.35599993,-0.01611713,0.00000000,-0.01605561
0.35999993,-0.01611713,0.00000000,-0.01605561
0.36399993,-0.01611713,0.00000000,-0.01605561
0.36799993,-0.01611713,0.00000000,-0.01605561
0.37199993,-0.01611713,0.00000000,-0.01605561
0.37599993,-0.01611713,0.00000000,-0.01605561
0.37999993,-0.01611713,0.00000000,-0.01605561
0.38399993,-0.01611713,0.00000000,0.00000000
0.38799993,-0.01611713,0.01605561,-0.01605561
0.39199993,-0.01611713,0.00000000,-0.01605561
0.39599993,-0.01611713,0.00000000,-0.01605561
0.39999993,0.00000000,0.01605561,-0.01605561
0.40399993,0.00000000,0.00000000,-0.01605561
0.40799993,-0.01611713,0.00000000,0.00000000
0.41199993,0.00000000,0.00000000,0.00000000
0.41599993,0.00000000,0.00000000,0.00000000
0.41999993,0.00000000,0.00000000,0.00000000
0.42399993,-0.01611713,0.00000000,0.00000000
0.42799993,0.00000000,0.00000000,0.00000000
0.43199993,-0.01611713,0.00000000,0.00000000
0.43599993,0.00000000,0.00000000,0.00000000
0.43999993,0.00000000,0.00000000,0.00000000
0.44399993,0.00000000,0.00000000,0.00000000
0.44799993,0.00000000,0.00000000,0.00000000
0.45199993,0.00000000,0.00000000,0.00000000
0.45599993,-0.01611713,0.00000000,0.00000000
0.45999993,0.00000000,0.00000000,0.00000000
0.46399993,0.00000000,0.00000000,0.00000000
0.46799993,0.00000000,0.00000000,-0.01605561
0.47199993,-0.01611713,0.00000000,0.00000000
0.47599993,-0.01611713,0.00000000,0.00000000
0.47999993,0.00000000,0.00000000,0.00000000
0.48399993,0.00000000,0.00000000,0.00000000
0.48799993,0.00000000,0.00000000,0.00000000
0.49199993,0.00000000,0.00000000,0.00000000
0.49599993,-0.01611713,0.00000000,0.00000000
0.49999993,-0.01611713,0.00000000,0.00000000
0.50399993,-0.01611713,0.00000000,0.00000000
0.50799993,0.00000000,0.00000000,0.00000000
0.51199993,-0.01611713,0.00000000,0.00000000
0.51599993,0.00000000,0.00000000,0.00000000
0.51999993,-0.01611713,0.00000000,0.00000000
0.52399993,0.00000000,0.00000000,0.00000000
0.52799993,0.00000000,0.00000000,0.00000000
0.53199993,-0.01611713,0.00000000,0.00000000
0.53599993,0.00000000,0.00000000,-0.01605561
0.53999993,-0.01611713,0.00000000,0.00000000
0.54399993,-0.01611713,0.00000000,0.00000000
0.54799993,0.00000000,0.00000000,0.00000000
0.55199993,0.00000000,0.00000000,0.00000000
0.55599993,0.00000000,0.00000000,0.00000000
0.55999993,-0.01611713,0.00000000,0.00000000
0.56399993,0.00000000,0.00000000,0.00000000
0.56799993,-0.01611713,0.00000000,0.00000000
0.57199993,0.00000000,0.00000000,0.00000000
0.57599993,0.00000000,0.00000000,0.00000000
0.57999993,0.00000000,0.00000000,0.00000000
0.58399993,0.00000000,0.00000000,0.00000000
0.58799993,0.00000000,0.00000000,0.00000000
0.59199993,0.00000000,0.00000000,0.00000000
0.59599993,0.00000000,0.00000000,0.00000000
0.59999993,-0.01611713,0.00000000,0.00000000
0.60399993,0.00000000,0.00000000,0.00000000
0.60799993,-0.01611713,0.00000000,0.01605561
0.61199993,0.00000000,0.00000000,0.00000000
0.61599993,0.00000000,0.00000000,0.00000000
0.61999993,0.00000000,0.00000000,0.00000000
0.62399993,-0.01611713,0.00000000,0.00000000
0.62799993,0.00000000,0.00000000,0.00000000
0.63199993,0.00000000,0.00000000,0.00000000
0.63599993,0.00000000,0.00000000,0.00000000
0.63999993,0.00000000,0.00000000,0.00000000
0.64399993,0.00000000,0.00000000,0.00000000
0.64799993,0.00000000,0.00000000,0.00000000
0.65199993,0.00000000,0.00000000,0.00000000
0.65599993,0.00000000,0.00000000,0.00000000
0.65999993,0.00000000,0.00000000,0.00000000
0.66399993,0.00000000,0.00000000,0.00000000
0.66799993,0.00000000,0.00000000,0.00000000
0.67199993,0.00000000,0.00000000,0.00000000
0.67599993,0.00000000,0.00000000,0.00000000
0.67999993,-0.01611713,0.00000000,0.00000000
0.68399993,0.00000000,0.00000000,0.00000000
0.68799993,0.00000000,0.00000000,0.00000000
0.69199993,0.00000000,0.00000000,0.00000000
0.69599993,0.00000000,0.00000000,0.00000000
0.69999993,-0.01611713,0.00000000,-0.01605561
0.70399993,0.00000000,0.00000000,0.00000000
0.70799992,0.00000000,0.00000000,0.00000000
0.71199992,0.00000000,0.00000000,0.00000000
0.71599992,0.00000000,0.00000000,0.00000000
0.71999992,0.00000000,0.00000000,0.00000000
0.72399992,0.00000000,0.00000000,0.00000000
0.72799992,0.00000000,0.00000000,0.00000000
0.73199992,0.00000000,0.00000000,0.00000000
0.73599992,0.00000000,0.00000000,0.00000000
0.73999992,-0.01611713,0.00000000,0.00000000
0.74399992,-0.01611713,0.00000000,0.00000000
0.74799992,0.00000000,0.00000000,0.00000000
0.75199992,-0.01611713,0.00000000,0.00000000
0.75599992,0.00000000,0.00000000,0.00000000
0.75999992,-0.01611713,0.00000000,0.00000000
0.76399992,0.00000000,0.00000000,0.00000000
0.76799992,0.00000000,0.00000000,0.00000000
0.77199992,0.00000000,0.00000000,0.00000000
0.77599992,0.00000000,0.00000000,0.00000000
0.77999992,-0.01611713,0.00000000,0.00000000
0.78399992,0.00000000,0.00000000,0.00000000
0.78799992,0.00000000,0.00000000,0.00000000
0.79199992,0.00000000,0.00000000,0.00000000
0.79599992,-0.01611713,0.00000000,0.00000000
0.79999992,0.00000000,0.00000000,0.00000000
0.80399992,-0.01611713,0.01605561,0.00000000
0.80799992,-0.01611713,0.00000000,0.00000000
0.81199992,0.00000000,0.01605561,0.00000000
0.81599992,0.00000000,0.00000000,0.00000000
0.81999992,0.00000000,0.00000000,0.00000000
0.82399992,0.00000000,0.00000000,0.00000000
0.82799992,0.00000000,0.00000000,0.00000000
0.83199992,0.00000000,0.00000000,-0.01605561
0.83599992,-0.01611713,0.00000000,0.00000000
0.83999992,0.00000000,0.00000000,0.00000000
0.84399992,0.00000000,0.00000000,0.00000000
0.84799992,0.00000000,0.00000000,0.00000000
0.85199992,0.00000000,0.00000000,0.00000000
0.85599992,0.00000000,0.00000000,0.00000000
0.85999992,-0.01611713,0.01605561,0.00000000
0.86399992,0.00000000,0.01605561,0.00000000
0.86799992,0.00000000,0.00000000,0.00000000
0.87199992,0.00000000,0.00000000,0.00000000
0.87599992,0.00000000,0.01605561,0.00000000
0.87999992,0.00000000,0.00000000,0.00000000
0.88399992,0.00000000,0.00000000,0.00000000
0.88799992,0.00000000,0.00000000,0.00000000
0.89199992,-0.01611713,0.00000000,0.00000000
0.89599992,0.00000000,0.00000000,0.00000000
0.89999992,0.00000000,0.01605561,0.00000000
0.90399992,0.00000000,0.00000000,0.00000000
0.90799992,0.00000000,0.00000000,0.00000000
0.91199992,0.00000000,0.00000000,0.00000000
0.91599992,-0.01611713,0.00000000,0.00000000
0.91999992,-0.01611713,0.00000000,0.00000000
0.92399992,0.00000000,0.00000000,0.00000000
0.92799992,-0.01611713,0.00000000,0.00000000
0.93199992,0.00000000,0.00000000,0.00000000
0.93599992,0.00000000,0.00000000,0.00000000
0.93999992,0.00000000,0.00000000,0.00000000
0.94399992,-0.01611713,0.00000000,0.00000000
0.94799992,0.00000000,0.00000000,0.00000000
0.95199992,-0.01611713,0.00000000,0.00000000
0.95599992,0.00000000,0.00000000,0.00000000
0.95999992,0.00000000,0.00000000,0.00000000
0.96399992,0.00000000,0.00000000,0.00000000
0.96799992,0.00000000,0.00000000,0.00000000
0.97199992,-0.01611713,0.00000000,0.00000000
0.97599992,0.00000000,0.00000000,0.00000000
0.97999992,0.00000000,0.00000000,0.00000000
0.98399992,-0.01611713,0.00000000,0.00000000
0.98799992,0.00000000,0.01605561,0.00000000
0.99199992,0.00000000,0.00000000,0.00000000
0.99599992,0.00000000,0.00000000,0.00000000
0.99999992,0.00000000,0.00000000,0.00000000
1.00399992,0.00000000,0.00000000,0.00000000
1.00799992,0.00000000,0.00000000,0.00000000
1.01199992,0.00000000,0.00000000,0.00000000
1.01599992,0.00000000,0.00000000,0.00000000
1.01999992,0.00000000,0.00000000,0.00000000
1.02399992,0.00000000,0.00000000,0.00000000
1.02799992,0.00000000,0.01605561,0.00000000
1.03199992,0.00000000,0.00000000,0.00000000
1.03599992,0.00000000,0.00000000,0.00000000
1.03999992,0.00000000,0.00000000,0.00000000
1.04399992,0.00000000,0.00000000,0.00000000
1.04799992,-0.01611713,0.00000000,0.00000000
1.05199992,0.00000000,0.00000000,0.00000000
1.05599992,0.00000000,0.00000000,0.00000000
1.05999991,0.00000000,0.00000000,0.00000000
1.06399991,-0.01611713,0.00000000,0.00000000
1.06799991,0.00000000,0.01605561,0.00000000
1.07199991,0.00000000,0.00000000,0.00000000
1.07599991,0.00000000,0.00000000,0.00000000
1.07999991,0.00000000,0.00000000,0.00000000
1.08399991,0.00000000,0.00000000,0.00000000
1.08799991,-0.01611713,0.00000000,0.00000000
1.09199991,0.00000000,0.01605561,0.00000000
1.09599991,0.00000000,0.00000000,0.00000000
1.09999991,0.00000000,0.00000000,0.00000000
1.10399991,0.00000000,0.00000000,0.00000000
1.10799991,0.00000000,0.00000000,0.00000000
1.11199991,-0.01611713,0.01605561,0.00000000
1.11599991,0.00000000,0.01605561,0.00000000
1.11999991,0.00000000,0.00000000,0.00000000
1.12399991,-0.01611713,0.00000000,0.00000000
1.12799991,-0.01611713,0.00000000,0.00000000
1.13199991,0.00000000,0.00000000,0.00000000
1.13599991,-0.01611713,0.00000000,0.00000000
1.13999991,-0.01611713,0.00000000,0.00000000
1.14399991,0.00000000,0.00000000,0.00000000
1.14799991,0.00000000,0.00000000,0.00000000
1.15199991,-0.01611713,0.00000000,0.00000000
1.15599991,0.00000000,0.00000000,0.00000000
1.15999991,0.00000000,0.00000000,0.00000000
1.16399991,0.00000000,0.00000000,0.00000000
1.16799991,0.00000000,0.00000000,0.00000000
1.17199991,0.00000000,0.00000000,0.00000000
1.17599991,0.00000000,0.00000000,0.00000000
1.17999991,0.00000000,0.00000000,0.00000000
1.18399991,0.00000000,0.00000000,0.00000000
1.18799991,0.00000000,0.00000000,0.00000000
1.19199991,0.00000000,0.00000000,0.00000000
1.19599991,0.00000000,0.00000000,0.00000000
1.19999991,0.00000000,0.00000000,0.00000000
1.20399991,0.00000000,0.00000000,0.00000000
1.20799991,-0.01611713,0.00000000,0.00000000
1.21199991,0.00000000,0.00000000,0.00000000
1.21599991,0.00000000,0.00000000,0.00000000
1.21999991,-0.01611713,0.00000000,0.00000000
1.22399991,0.00000000,0.00000000,0.00000000
1.22799991,0.00000000,0.00000000,-0.01605561
1.23199991,0.00000000,0.00000000,0.00000000
1.23599991,0.00000000,0.00000000,0.00000000
1.23999991,0.00000000,0.00000000,0.00000000
1.24399991,-0.01611713,0.00000000,0.00000000
1.24799991,0.00000000,0.00000000,0.00000000
1.25199991,0.00000000,0.00000000,0.00000000
1.25599991,-0.01611713,0.00000000,0.00000000
1.25999991,0.00000000,0.00000000,0.00000000
1.26399991,0.00000000,0.00000000,0.00000000
1.26799991,0.00000000,0.01605561,0.00000000
1.27199991,-0.01611713,0.00000000,0.00000000
1.27599991,0.00000000,0.00000000,0.01605561
1.27999991,0.00000000,0.00000000,0.00000000
1.28399991,0.00000000,0.00000000,0.00000000
1.28799991,0.00000000,0.00000000,0.00000000
1.29199991,0.00000000,0.00000000,0.00000000
1.29599991,0.00000000,0.00000000,0.00000000
1.29999991,0.00000000,0.00000000,0.00000000
1.30399991,0.00000000,0.00000000,0.00000000
1.30799991,0.00000000,0.01605561,0.00000000
1.31199991,0.00000000,0.00000000,0.00000000
1.31599991,0.00000000,0.00000000,0.00000000
1.31999991,0.00000000,0.00000000,0.00000000
1.32399991,0.00000000,0.00000000,0.00000000
1.32799991,0.00000000,0.00000000,0.00000000
1.33199991,0.00000000,0.00000000,0.00000000
1.33599991,0.00000000,0.00000000,0.00000000
1.33999991,0.00000000,0.00000000,0.00000000
1.34399991,0.00000000,0.00000000,0.00000000
1.34799991,0.00000000,0.00000000,0.00000000
1.35199991,0.00000000,0.00000000,0.00000000
1.35599991,0.00000000,0.00000000,0.00000000
1.35999991,0.00000000,0.00000000,0.00000000
1.36399991,0.00000000,0.00000000,0.00000000
1.36799991,0.00000000,0.00000000,0.00000000
1.37199991,0.00000000,0.00000000,0.00000000
1.37599991,0.00000000,0.00000000,0.00000000
1.37999991,0.00000000,0.00000000,0.00000000
1.38399991,0.00000000,0.00000000,0.00000000
1.38799991,-0.01611713,0.00000000,0.00000000
1.39199991,0.00000000,0.00000000,0.00000000
1.39599991,-0.01611713,0.00000000,0.00000000
1.39999991,0.00000000,0.00000000,0.00000000
1.40399991,0.00000000,0.00000000,0.00000000
1.40799991,-0.01611713,0.00000000,0.00000000
1.41199990,0.00000000,0.00000000,0.00000000
1.41599990,0.00000000,0.00000000,0.00000000
1.41999990,0.00000000,0.00000000,0.00000000
1.42399990,0.00000000,0.00000000,0.00000000
1.42799990,0.00000000,0.00000000,0.00000000
1.43199990,0.00000000,0.00000000,0.00000000
1.43599990,0.00000000,0.00000000,0.00000000
1.43999990,0.00000000,0.00000000,0.00000000
1.44399990,0.00000000,0.01605561,0.00000000
1.44799990,0.00000000,0.00000000,0.00000000
1.45199990,0.00000000,0.00000000,0.00000000
1.45599990,0.00000000,0.00000000,0.00000000
1.45999990,-0.01611713,0.00000000,0.00000000
1.46399990,0.00000000,0.00000000,0.00000000
1.46799990,-0.01611713,0.00000000,0.00000000
1.47199990,0.00000000,0.00000000,0.00000000
1.47599990,-0.01611713,0.00000000,0.00000000
1.47999990,-0.01611713,0.00000000,0.00000000
1.48399990,0.00000000,0.01605561,0.00000000
1.48799990,0.00000000,0.00000000,0.00000000
1.49199990,0.00000000,0.00000000,0.00000000
1.49599990,0.00000000,0.00000000,0.00000000
1.49999990,0.00000000,0.00000000,0.00000000
1.50399990,0.00000000,0.00000000,0.00000000
1.50799990,0.00000000,0.00000000,0.00000000
1.51199990,0.00000000,0.00000000,0.00000000
1.51599990,0.00000000,0.00000000,0.00000000
1.51999990,0.00000000,0.00000000,0.00000000
1.52399990,0.00000000,0.00000000,0.00000000
1.52799990,0.00000000,0.00000000,0.00000000
1.53199990,-0.01611713,0.00000000,0.00000000
1.53599990,0.00000000,0.00000000,0.00000000
1.53999990,0.00000000,0.00000000,0.00000000
1.54399990,0.00000000,0.00000000,0.00000000
1.54799990,0.00000000,0.00000000,0.00000000
1.55199990,0.00000000,0.00000000,0.00000000
1.55599990,0.00000000,0.00000000,0.00000000
1.55999990,-0.01611713,0.00000000,0.00000000
1.56399990,0.00000000,0.00000000,0.00000000
1.56799990,0.00000000,0.00000000,0.00000000
1.57199990,0.00000000,0.00000000,0.00000000
1.57599990,-0.01611713,0.00000000,0.00000000
1.57999990,0.00000000,0.00000000,0.00000000
1.58399990,-0.01611713,0.00000000,0.00000000
1.58799990,0.00000000,0.00000000,0.00000000
1.59199990,0.00000000,0.00000000,0.00000000
1.59599990,0.00000000,0.00000000,0.00000000
1.59999990,0.00000000,0.00000000,0.00000000
1.60399990,0.00000000,0.00000000,0.01605561
1.60799990,-0.01611713,0.00000000,0.00000000
1.61199990,0.00000000,0.00000000,0.00000000
1.61599990,0.00000000,0.00000000,0.00000000
1.61999990,0.00000000,0.00000000,0.00000000
1.62399990,0.00000000,0.00000000,0.00000000
1.62799990,0.00000000,0.01605561,0.00000000
1.63199990,0.00000000,0.00000000,0.00000000
1.63599990,0.00000000,0.00000000,0.00000000
1.63999990,0.00000000,0.00000000,0.00000000
1.64399990,0.00000000,0.01605561,0.00000000
1.64799990,0.00000000,0.00000000,0.00000000
1.65199990,0.00000000,0.00000000,0.01605561
1.65599990,-0.01611713,0.00000000,0.01605561
1.65999990,0.00000000,0.01605561,0.00000000
1.66399990,0.00000000,0.00000000,0.00000000
1.66799990,0.00000000,0.00000000,0.00000000
1.67199990,0.00000000,0.01605561,0.00000000
1.67599990,0.00000000,0.00000000,0.00000000
1.67999990,0.00000000,0.00000000,0.00000000
1.68399990,0.00000000,0.00000000,0.00000000
1.68799990,0.00000000,0.00000000,0.00000000
1.69199990,0.00000000,0.00000000,0.00000000
1.69599990,0.00000000,0.00000000,0.00000000
1.69999990,0.00000000,0.00000000,0.00000000
1.70399990,0.00000000,0.00000000,0.00000000
1.70799990,-0.01611713,0.00000000,0.00000000
1.71199990,0.00000000,0.00000000,0.00000000
1.71599990,0.00000000,0.00000000,0.00000000
1.71999990,0.00000000,0.00000000,0.00000000
1.72399990,-0.01611713,0.00000000,0.00000000
1.72799990,0.00000000,0.00000000,0.00000000
1.73199990,0.00000000,0.00000000,0.00000000
1.73599990,0.00000000,0.00000000,0.00000000
1.73999990,-0.01611713,0.00000000,0.00000000
1.74399990,0.00000000,0.00000000,0.00000000
1.74799990,0.00000000,0.00000000,0.00000000
1.75199990,0.00000000,0.00000000,0.00000000
1.75599990,-0.01611713,0.00000000,0.00000000
1.75999990,0.00000000,0.00000000,0.00000000
1.76399990,0.00000000,0.00000000,0.00000000
1.76799989,0.00000000,0.00000000,0.00000000
1.77199989,0.00000000,0.00000000,0.00000000
1.77599989,0.00000000,0.00000000,0.00000000
1.77999989,0.00000000,0.00000000,0.00000000
1.78399989,0.00000000,0.00000000,0.00000000
1.78799989,0.00000000,0.00000000,0.00000000
1.79199989,0.00000000,0.00000000,0.00000000
1.79599989,0.00000000,0.00000000,0.00000000
1.79999989,0.00000000,0.00000000,0.00000000
1.80399989,0.00000000,0.00000000,0.00000000
1.80799989,0.00000000,0.00000000,0.00000000
1.81199989,0.00000000,0.00000000,0.00000000
1.81599989,0.00000000,0.00000000,0.00000000
1.81999989,0.00000000,0.01605561,0.00000000
1.82399989,0.00000000,0.00000000,0.00000000
1.82799989,0.00000000,0.00000000,0.00000000
1.83199989,0.00000000,0.01605561,0.00000000
1.83599989,-0.01611713,0.00000000,0.00000000
1.83999989,0.00000000,0.00000000,0.00000000
1.84399989,0.00000000,0.00000000,0.00000000
1.84799989,0.00000000,0.00000000,0.00000000
1.85199989,0.00000000,0.00000000,0.00000000
1.85599989,-0.01611713,0.00000000,0.00000000
1.85999989,-0.01611713,0.01605561,0.00000000
1.86399989,-0.01611713,0.00000000,0.00000000
1.86799989,0.00000000,0.00000000,0.00000000
1.87199989,0.00000000,0.00000000,0.00000000
1.87599989,0.00000000,0.00000000,0.00000000
1.87999989,0.00000000,0.00000000,0.00000000
1.88399989,0.00000000,0.00000000,0.00000000
1.88799989,0.00000000,0.00000000,0.00000000
1.89199989,0.00000000,0.00000000,0.00000000
1.89599989,0.00000000,0.00000000,0.00000000
1.89999989,-0.01611713,0.01605561,0.00000000
1.90399989,0.00000000,0.00000000,0.00000000
1.90799989,0.00000000,0.00000000,0.00000000
1.91199989,0.00000000,0.00000000,0.00000000
1.91599989,0.00000000,0.01605561,0.00000000
1.91999989,0.00000000,0.00000000,0.00000000
1.92399989,0.00000000,0.00000000,0.00000000
1.92799989,-0.01611713,0.00000000,0.00000000
1.93199989,0.00000000,0.01605561,0.00000000
1.93599989,0.00000000,0.00000000,0.00000000
1.93999989,0.00000000,0.00000000,0.00000000
1.94399989,0.00000000,0.00000000,0.00000000
1.94799989,0.00000000,0.00000000,0.00000000
1.95199989,0.00000000,0.00000000,0.00000000
1.95599989,0.00000000,0.00000000,0.00000000
1.95999989,0.00000000,0.00000000,0.00000000
1.96399989,0.00000000,0.00000000,0.00000000
1.96799989,0.00000000,0.00000000,0.00000000
1.97199989,0.00000000,0.00000000,0.00000000
1.97599989,0.00000000,0.00000000,0.00000000
1.97999989,0.00000000,0.00000000,0.00000000
1.98399989,0.00000000,0.00000000,0.00000000
1.98799989,-0.01611713,0.00000000,0.00000000
1.99199989,0.00000000,0.00000000,0.00000000
1.99599989,0.00000000,0.00000000,0.00000000
1.99999989,0.00000000,0.00000000,0.00000000
2.00399989,0.00000000,0.00000000,0.00000000
2.00799989,0.00000000,0.00000000,0.00000000
2.01199989,0.00000000,0.00000000,0.00000000
2.01599989,-0.01611713,0.00000000,0.00000000
2.01999989,-0.01611713,0.00000000,0.00000000
2.02399989,0.00000000,0.00000000,0.00000000
2.02799989,0.00000000,0.00000000,0.00000000
2.03199989,-0.01611713,0.00000000,0.00000000
2.03599989,0.00000000,0.00000000,0.00000000
2.03999989,0.00000000,0.00000000,0.00000000
2.04399989,0.00000000,0.00000000,0.00000000
2.04799989,0.00000000,0.00000000,0.01605561
2.05199989,0.00000000,0.00000000,0.00000000
2.05599989,0.00000000,0.00000000,0.00000000
2.05999989,0.00000000,0.00000000,0.00000000
2.06399989,0.00000000,0.00000000,0.00000000
2.06799989,0.00000000,0.00000000,0.00000000
